"local_identifier","date","timestamp","location_long","location_lat","locationsPerDay","net_displacement","max_displecement","total_distance","avgFlight_heightAGL","sdFlight_heightAGL","flight_time","maxFlight_speed","avgFlight_speed","sdFlight_speed","setOffTimeMinute","returnBeforesunsetMinute","numberOfFlighetSegments","avgSegmentDistance","sdSegmentDistance","avgSegmentTime","sdSegmentTime","released_wild","GroundASL","origin","age_release","days_acclim","status","pre_2020","group_release","day_one","day_ten","timefromday1","season","death_date","days_to_death","max_deltaHeight0","repeat.","max_temp","median_temp","deltaHeight0_75","deltaHeight0_50","age_class","net_km","max_km","totdiskm","maxspeedkm","avgspeedkm","avgsegkm","avgseghr","setOffhr","returnhr","flightHr","dayFromDayOne","n_days"
"T77w",2022-04-22,2022-04-22 04:21:02,34.8422431945801,30.7920188903809,66,41.4391782973951,55591.2029547581,157364.54367793,208.054054054054,161.72626838546,378.616666666667,26.1111111111111,12.0945945945946,4.61320911785188,183.2,81.8833333333333,8,21287.4582667635,28237.1265345881,47.9734848484849,59.4280111065418,"wild",512,"wild",3,NA,"wild","5","4",2022-04-13,2022-04-23,9,"summer",2022,NA,672,"4",44,36,244,131,"subadult",0.0414391782973951,55.5912029547581,157.36454367793,94,43.5405405405405,21.2874582667635,0.799558080808081,3.05333333333333,1.36472222222222,6.31027777777778,"9",9
"T79w",2022-06-04,2022-06-04 03:13:49,34.8259658813477,30.8163604736328,41,2209.35720592441,20194.0938637679,81367.7376234966,320.7,295.243044889385,184.166666666667,23.6111111111111,14.9722222222222,4.15832498329155,353.433333333333,33.0333333333333,3.5,9493.959575086,15349.205052403,15.8626016260163,33.4664028833578,"wild",425,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,0,"summer",2022,NA,974,"4",40,38,56,28,"subadult",2.20935720592441,20.1940938637679,81.3677376234966,85,53.9,9.493959575086,0.264376693766938,5.89055555555556,0.550555555555556,3.06944444444444,"0",9
"T79w",2022-06-05,2022-06-05 03:14:31,34.8425521850586,30.7918491363525,52,1812.11725135563,19769.5115941637,100888.386824801,350.65,192.682797691739,279.883333333333,25.2777777777778,14.3472222222222,4.31300054303388,274.483333333333,198.883333333333,4,13969.4791940094,18844.9123321551,36.9041666666667,56.419503831403,"wild",491,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,1,"summer",2022,NA,720,"4",43,38,243.25,137.5,"subadult",1.81211725135563,19.7695115941637,100.888386824801,91,51.65,13.9694791940094,0.615069444444444,4.57472222222222,3.31472222222222,4.66472222222222,"1",9
"T79w",2022-06-06,2022-06-06 03:13:10,34.8448295593262,30.7872657775879,58,4002.91548128676,32451.7531361927,132897.636357364,382.846153846154,262.584644228514,287.566666666667,23.3333333333333,15.1068376068376,5.05102172959299,293.583333333333,40,6,15104.0832670974,17718.2442587455,33.2221264367816,47.9180887546849,"wild",494,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,2,"summer",2022,NA,929,"4",40,37,307.5,91,"subadult",4.00291548128676,32.4517531361927,132.897636357364,84,54.3846153846154,15.1040832670974,0.553702107279693,4.89305555555555,0.666666666666667,4.79277777777778,"2",9
"T79w",2022-06-07,2022-06-07 03:14:12,34.825813293457,30.8163566589355,64,4279.74467290661,29482.619899458,185507.603039478,413.735294117647,236.320956485356,345.316666666667,22.2222222222222,13.1781045751634,4.48121947529238,254.216666666667,33.1,3.5,41244.5914275879,42187.3647736078,73.9986979166667,76.7731095280254,"wild",443,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,3,"summer",2022,NA,1296,"4",43,37,331.5,122,"subadult",4.27974467290661,29.482619899458,185.507603039478,80,47.4411764705882,41.2445914275879,1.23331163194444,4.23694444444444,0.551666666666667,5.75527777777778,"3",9
"T79w",2022-06-08,2022-06-08 03:13:28,34.8291358947754,30.8295192718506,78,24514.0100291243,26479.0526723427,117277.883756645,463.238095238095,320.172438657968,209.2,21.3888888888889,13.1878306878307,4.99043765215272,264.366666666667,120.683333333333,7,7645.07107140228,7792.58106643012,9.56923076923077,17.0010145433882,"wild",458,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,4,"summer",2022,NA,1069,"4",42,38,219.25,88.5,"subadult",24.5140100291243,26.4790526723427,117.277883756645,77,47.4761904761905,7.64507107140228,0.159487179487179,4.40611111111111,2.01138888888889,3.48666666666667,"4",9
"T79w",2022-06-09,2022-06-09 03:12:55,35.0639686584473,30.9146575927734,78,23697.0180992182,24375.7576970563,50279.9423970229,629.642857142857,954.966016885728,138.083333333333,22.2222222222222,14.5634920634921,4.53397311676844,204.85,41.7,5,4823.87026286516,5961.15077930963,7.39102564102564,17.8730463048632,"wild",317,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,5,"summer",2022,NA,3703,"4",42,39,254,156,"subadult",23.6970180992182,24.3757576970563,50.2799423970229,80,52.4285714285714,4.82387026286516,0.123183760683761,3.41416666666667,0.695,2.30138888888889,"5",9
"T79w",2022-06-10,2022-06-10 03:13:19,34.9262390136719,30.7493858337402,63,10375.6791649121,21085.7209810559,132508.351447744,556.081081081081,477.401902569079,401.05,25.8333333333333,14.5795795795796,5.22538222853114,294.5,59.6666666666667,6,15475.0577080384,13517.8454599503,55.5579365079365,56.3479362361636,"wild",413,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,6,"summer",2022,NA,1461,"4",41,37,607.5,123,"subadult",10.3756791649121,21.0857209810559,132.508351447744,93,52.4864864864865,15.4750577080384,0.925965608465608,4.90833333333333,0.994444444444444,6.68416666666667,"6",9
"T79w",2022-06-11,2022-06-11 03:12:54,34.8416519165039,30.8081741333008,71,1765.19740259533,20544.3131456068,54438.1522055738,357,293.510647166334,117.983333333333,21.3888888888889,14.783950617284,4.41128641937924,313.25,83.2166666666667,4,3470.6856895202,4842.18095483217,4.15868544600939,11.4708494790521,"wild",509,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,7,"summer",2022,NA,984,"4",42,39,59.5,23,"subadult",1.76519740259533,20.5443131456068,54.4381522055738,77,53.2222222222222,3.4706856895202,0.0693114241001565,5.22083333333333,1.38694444444444,1.96638888888889,"7",9
"T79w",2022-06-12,2022-06-12 03:14:13,34.8231468200684,30.8296413421631,63,26750.1899545061,33982.5620048821,158301.525775028,370.285714285714,227.056504167258,317.3,27.2222222222222,13.0357142857143,5.6675585170388,234.5,42.4166666666667,8,30011.7194740535,45106.0501972234,54.5462962962963,82.6814212164785,"wild",431,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,8,"summer",2022,NA,756,"4",39,36,274,127,"subadult",26.7501899545061,33.9825620048821,158.301525775028,98,46.9285714285714,30.0117194740535,0.909104938271605,3.90833333333333,0.706944444444444,5.28833333333333,"8",9
"T79w",2022-06-13,2022-06-13 03:12:01,35.0734977722168,30.937105178833,78,26754.8094491689,31763.2064947921,73208.8569192888,392.666666666667,175.890658676133,157.916666666667,31.1111111111111,15.2592592592593,5.87707210134612,314.65,93.6,6,6691.97649410055,8648.2784264986,9.97094017094017,24.6410702041803,"wild",251,"wild",3,NA,"wild","2","12",2022-06-04,2022-06-14,9,"summer",2022,NA,818,"4",39,36,286.5,181,"subadult",26.7548094491689,31.7632064947921,73.2088569192888,112,54.9333333333333,6.69197649410055,0.166182336182336,5.24416666666667,1.56,2.63194444444444,"9",9
"T80 White",2019-05-14,2019-05-14 03:26:15,35.393856048584,31.4660911560059,72,7063.91074117329,7670.99810236041,10480.0246916915,0,NA,0,6.94444444444444,6.94444444444444,NA,41.6666666666667,781.416666666667,0.5,2876.55397145645,572.988837799814,0,0,"released",-369,"bp",2,295,"dead","1","11",2019-05-14,2019-05-17,0,"summer",43602,"3",384,"1",43,40,232,195.5,"subadult",7.0639107411733,7.67099810236041,10.4800246916915,25,25,2.87655397145645,0,0.694444444444444,13.0236111111111,0,"0",2
"T80 White",2019-05-15,2019-05-15 03:15:11,35.3665618896484,31.4072093963623,37,617.932316108601,967.690598161204,2615.76184155693,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,2615.76184155693,0,0,0,"released",-105,"bp",2,295,"dead","1","11",2019-05-14,2019-05-17,1,"summer",43602,"3",297,"1",42,40,68,41,"subadult",0.617932316108601,0.967690598161204,2.61576184155693,-Inf,NA,2.61576184155693,0,Inf,Inf,0,"1",2
"T80 White",2019-05-16,2019-05-16 03:15:41,35.364875793457,31.4125137329102,39,1462.22414066982,1677.5026437964,4510.01013696629,0,NA,20,14.4444444444444,14.4444444444444,NA,212,613.566666666667,1,2401.8116636789,768.492106526349,0.512820512820513,3.20256307610174,"released",-167,"bp",2,295,"dead","1","11",2019-05-14,2019-05-17,2,"summer",43602,"3",1021,"1",48,41,68,38,"subadult",1.46222414066982,1.6775026437964,4.51001013696629,52,52,2.4018116636789,0.00854700854700855,3.53333333333333,10.2261111111111,0.333333333333333,"2",2
"T82 B",2018-10-06,2018-10-06 04:09:06,34.8224792480469,30.814474105835,19,37601.3917603404,50867.8469371257,82603.8586067381,349.833333333333,270.616641518342,268.566666666667,12.7777777777778,9.67592592592593,2.91556416552478,150.466666666667,253.166666666667,2,21100.6945524232,32424.6298842767,64.4368421052632,107.350360332641,"released",405,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,1,"winter",43406,"28",561,"1",36,33,266,152,"subadult",37.6013917603404,50.8678469371257,82.6038586067381,46,34.8333333333333,21.1006945524232,1.07394736842105,2.50777777777778,4.21944444444444,4.47611111111111,"1",8
"T82 B",2018-10-07,2018-10-07 05:09:36,35.1657981872559,30.9796619415283,21,37710.026124296,37710.026124296,147737.550901798,470.181818181818,455.902581300395,329.566666666667,20.2777777777778,13.0050505050505,3.87660397273073,151.533333333333,99.75,2,42840.0832893301,44445.3594855212,92.7174603174603,96.0640536419133,"released",440,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,2,"winter",43406,"28",1319,"1",36,32,382,218,"subadult",37.710026124296,37.710026124296,147.737550901798,73,46.8181818181818,42.8400832893301,1.54529100529101,2.52555555555556,1.6625,5.49277777777778,"2",8
"T82 B",2018-10-08,2018-10-08 04:11:07,34.8221015930176,30.8137321472168,22,173.628834607682,25191.5674145311,94747.3611737929,488.25,311.913793035374,238.5,22.2222222222222,16.4236111111111,4.8487655022638,270.583333333333,99.5333333333333,3,25269.1544685707,33708.9978272125,51.7083333333333,80.7419563294373,"released",444,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,3,"winter",43406,"28",994,"1",45,33,318.75,48.5,"subadult",0.173628834607682,25.1915674145311,94.7473611737929,80,59.125,25.2691544685707,0.861805555555556,4.50972222222222,1.65888888888889,3.975,"3",8
"T82 B",2018-10-09,2018-10-09 04:10:01,34.8243408203125,30.8276119232178,23,1544.8984406105,3894.48724745766,13878.90290567,103,22.6568606239552,119.15,15.8333333333333,12.1527777777778,3.84482309203603,179.95,68.4666666666667,4,2085.54145405439,2318.81313057874,5.1804347826087,11.545045345281,"released",510,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,4,"winter",43406,"28",196,"1",42,34,63,41,"subadult",1.5448984406105,3.89448724745766,13.87890290567,57,43.75,2.08554145405439,0.0863405797101449,2.99916666666667,1.14111111111111,1.98583333333333,"4",8
"T82 B",2018-10-10,2018-10-10 04:12:11,34.8194427490234,30.8153839111328,22,291.947562412774,27167.6563685643,108920.002879899,347.083333333333,234.642652223385,358.933333333333,22.2222222222222,12.1759259259259,4.65991775897269,180.216666666667,95.9,3,31322.9696733154,42096.6679375393,84.3136363636364,93.1162051542999,"released",446,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,5,"winter",43406,"28",651,"1",41,32.5,429.5,73,"subadult",0.291947562412774,27.1676563685643,108.920002879899,80,43.8333333333333,31.3229696733154,1.40522727272727,3.00361111111111,1.59833333333333,5.98222222222222,"5",8
"T82 B",2018-10-11,2018-10-11 04:11:06,34.8235702514648,30.8230457305908,22,4381.10686639389,4420.17546195236,4754.28121393999,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,4754.28121393999,0,0,0,"released",448,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,6,"winter",43406,"28",65,"1",36,35,46.75,36.5,"subadult",4.38110686639389,4.42017546195236,4.75428121393999,-Inf,NA,4.75428121393999,0,Inf,Inf,0,"6",8
"T82 B",2018-10-12,2018-10-12 04:13:09,34.8136749267578,30.8612976074219,21,5321.53762846358,6066.34067971174,9116.50802598654,740,NA,29.0166666666667,10.5555555555556,10.5555555555556,NA,330.766666666667,361.833333333333,1,3641.69591734193,2430.24938930038,1.38174603174603,6.33195578168105,"released",499,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,7,"winter",43406,"28",644,"1",42,35,187,92,"subadult",5.32153762846358,6.06634067971174,9.11650802598654,38,38,3.64169591734193,0.0230291005291005,5.51277777777778,6.03055555555556,0.483611111111111,"7",8
"T82 B",2018-10-13,2018-10-13 04:43:17,34.8226089477539,30.8141117095947,21,37392.7791235757,40172.4826470438,47172.0691099052,416.2,298.626355166452,148.983333333333,18.6111111111111,13.2222222222222,3.57136243325004,240.216666666667,90.6,3,6486.09247125775,13300.6009675425,15.6738095238095,32.3423804230389,"released",454,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,8,"winter",43406,"28",915,"1",38,33,278,187,"subadult",37.3927791235757,40.1724826470438,47.1720691099052,67,47.6,6.48609247125775,0.261230158730159,4.00361111111111,1.51,2.48305555555556,"8",8
"T82 B",2018-10-14,2018-10-14 04:13:06,35.2097625732422,30.948263168335,22,39964.2651141389,47108.5058800303,150002.245008472,568.4,349.932755445004,299.916666666667,21.3888888888889,14.5833333333333,3.63890066909789,210.633333333333,118.233333333333,4,19014.0611195074,19523.7490138115,40.8825757575758,50.2728971964064,"released",88,"cat",2,164,"caught","0","9",2018-10-05,2018-10-15,9,"winter",43406,"28",1249,"1",39,34,673.75,353,"subadult",39.9642651141389,47.1085058800303,150.002245008472,77,52.5,19.0140611195074,0.681376262626263,3.51055555555556,1.97055555555556,4.99861111111111,"9",8
"T83 B",2020-02-21,2020-02-21 04:47:55,35.0684852600098,30.917459487915,54,25595.0974174563,25703.0573936163,59888.5607673363,492.615384615385,463.274313710128,129,18.8888888888889,13.3333333333333,3.83058140619215,99.8833333333333,235.95,5,7024.22161882214,11420.1587730328,10.9,23.6330394904159,"wild",286,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,0,"winter",NA,NA,1246,"1",40,34,242.75,173,"subadult",25.5950974174563,25.7030573936163,59.8885607673363,68,48,7.02422161882214,0.181666666666667,1.66472222222222,3.9325,2.15,"0",9
"T83 B",2020-02-22,2020-02-22 04:47:58,34.8183670043945,30.8608589172363,54,24235.5520427512,27092.1300395995,45793.2062983292,304.125,268.291652338059,79.7166666666667,20.8333333333333,12.4305555555556,4.85629012641205,90.2666666666667,287.1,2,6861.9917097194,9244.54450441848,7.37469135802469,19.0575226404209,"wild",494,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,1,"winter",NA,NA,1831,"1",50,32.5,199,178.5,"subadult",24.2355520427512,27.0921300395995,45.7932062983292,75,44.75,6.8619917097194,0.122911522633745,1.50444444444444,4.785,1.32861111111111,"1",9
"T83 B",2020-02-23,2020-02-23 04:46:12,35.0673789978027,30.9168376922607,62,127.00842896601,13959.8753533581,43282.9726698705,251.642857142857,155.334679442044,137.05,15.5555555555556,12.8571428571429,1.67174643055383,289.766666666667,49.1333333333333,5,5078.18705169318,7097.21843090923,13.9594086021505,31.2961256849274,"wild",346,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,2,"winter",NA,NA,1006,"1",45,35,266.5,46,"subadult",0.12700842896601,13.9598753533581,43.2829726698705,56,46.2857142857143,5.07818705169318,0.232656810035842,4.82944444444444,0.818888888888889,2.28416666666667,"2",9
"T83 B",2020-02-24,2020-02-24 04:45:43,35.0686416625977,30.9165554046631,60,94.741001284154,13579.6918455576,42573.0977273861,314.357142857143,179.429269176917,138.4,16.9444444444444,12.5992063492063,1.77231781370529,220.466666666667,80.2666666666667,5,3788.74838807422,5100.65347354307,7.93138888888889,15.8277962639507,"wild",200,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,3,"winter",NA,NA,638,"1",40,32,195.5,141,"subadult",0.094741001284154,13.5796918455576,42.5730977273861,61,45.3571428571429,3.78874838807422,0.132189814814815,3.67444444444444,1.33777777777778,2.30666666666667,"3",9
"T83 B",2020-02-25,2020-02-25 04:43:30,35.0685272216797,30.9172916412354,62,484.084137686497,2578.2852985559,25425.1005839847,178.384615384615,111.12570844284,128.55,16.6666666666667,11.2820512820513,3.44066859489069,40.4333333333333,112.433333333333,5,3451.46945896799,2183.55639497083,7.21102150537634,15.5271018550709,"wild",286,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,4,"winter",NA,NA,822,"1",38,31,160,51,"subadult",0.484084137686497,2.5782852985559,25.4251005839847,60,40.6153846153846,3.45146945896799,0.120183691756272,0.673888888888889,1.87388888888889,2.1425,"4",9
"T83 B",2020-02-26,2020-02-26 04:42:58,35.0680465698242,30.9175281524658,61,546.507283071556,47473.0636237845,121866.926617331,290.346153846154,173.933767235162,269.3,24.4444444444444,14.6688034188034,4.2961504666281,160.333333333333,164.2,4,24144.6825902359,28714.3094128897,58.4868852459016,79.1636353287919,"wild",336,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,5,"winter",NA,NA,805,"1",42,32,387,153,"subadult",0.546507283071556,47.4730636237845,121.866926617331,88,52.8076923076923,24.1446825902359,0.974781420765027,2.67222222222222,2.73666666666667,4.48833333333333,"5",9
"T83 B",2020-02-27,2020-02-27 04:51:34,35.0714683532715,30.9186000823975,54,26711.8358700396,26725.8055521781,49541.5575478962,179.6,106.364467751218,148.916666666667,19.1666666666667,13.7777777777778,2.32595204379904,250.683333333333,245.6,2,12866.8072024145,19111.7963010019,36.3410493827161,61.615957963966,"wild",302,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,6,"winter",NA,NA,674,"1",40,33,270.25,159.5,"subadult",26.7118358700396,26.7258055521781,49.5415575478962,69,49.6,12.8668072024145,0.605684156378601,4.17805555555556,4.09333333333333,2.48194444444444,"6",9
"T83 B",2020-02-28,2020-02-28 04:42:04,34.8191184997559,30.8154392242432,62,26324.5885578329,45362.5071666672,80905.015369584,573.642857142857,421.868847126479,150.783333333333,20.8333333333333,15.4563492063492,3.64238128041826,401.866666666667,137.4,2,17330.5187372836,27681.5742333206,27.5513440860215,53.1540492675509,"wild",479,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,7,"winter",NA,NA,3283,"1",47,36,178.25,28.5,"subadult",26.3245885578329,45.3625071666672,80.9050153695839,75,55.6428571428571,17.3305187372836,0.459189068100358,6.69777777777778,2.29,2.51305555555556,"7",9
"T83 B",2020-02-29,2020-02-29 04:39:05,35.0553436279297,30.9542980194092,62,4729.01296817732,7056.44928004906,40941.8226404101,193.5625,178.942437206308,149.816666666667,19.7222222222222,10.9201388888889,3.65249611644673,30.3,89.45,7.5,3173.33928159397,5794.81604622608,8.51478494623656,18.4659836197775,"wild",326,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,8,"winter",NA,NA,854,"1",43,32,118.5,96,"subadult",4.72901296817732,7.05644928004906,40.9418226404101,71,39.3125,3.17333928159397,0.141913082437276,0.505,1.49083333333333,2.49694444444444,"8",9
"T83 B",2020-03-01,2020-03-01 04:37:47,35.0552062988281,30.9544734954834,63,4372.88755892667,8061.52450073778,45384.0062108632,189.071428571429,119.843143820909,138.9,24.1666666666667,12.6388888888889,4.67453295095795,90.1166666666667,30.4333333333333,7.5,2931.41899909599,3120.4328196881,5.37169312169312,11.7322945360204,"wild",326,"wild",3,NA,"wild","4","14",2020-02-21,2020-03-02,9,"winter",NA,NA,1083,"1",35,32,80.5,58,"subadult",4.37288755892667,8.06152450073778,45.3840062108632,87,45.5,2.93141899909599,0.0895282186948854,1.50194444444444,0.507222222222222,2.315,"9",9
"T85w",2020-12-15,2020-12-15 05:37:51,35.0685348510742,30.9164657592773,51,13928.93808663,21675.3871366477,103220.863556814,525,438.502142562905,320.033333333333,20.5555555555556,10.7118055555556,4.46731208224178,104.9,133.766666666667,3,56279.7465111859,46632.8459604809,176.910784313725,148.696368812554,"wild",200,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,0,"winter",2020,NA,1463,"4",35,28,698,152,"subadult",13.92893808663,21.6753871366477,103.220863556814,74,38.5625,56.2797465111859,2.94851307189542,1.74833333333333,2.22944444444444,5.33388888888889,"0",9
"T85w",2020-12-16,2020-12-16 05:07:49,35.1872406005859,30.993236541748,55,14390.0473177197,20921.6017370051,48969.3477584101,272.866666666667,212.786232995419,148.833333333333,17.7777777777778,10.4444444444444,3.79536057638295,135.266666666667,129.05,5,4457.00292825118,5972.55987184845,12.7457575757576,24.1540363372351,"wild",415,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,1,"winter",2020,NA,677,"4",35,32,201,80,"subadult",14.3900473177197,20.9216017370051,48.9693477584101,64,37.6,4.45700292825118,0.212429292929293,2.25444444444444,2.15083333333333,2.48055555555556,"1",9
"T85w",2020-12-17,2020-12-17 05:08:13,35.0666542053223,30.9159374237061,52,27.7279352783743,6493.52821958402,27655.2345704617,357.909090909091,229.160840697295,108.9,16.1111111111111,10.8585858585859,2.48593123326466,144.25,164.416666666667,5,1999.18251389628,2867.24466791477,8.12724358974359,18.9718711712647,"wild",341,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,2,"winter",2020,NA,709,"4",35,32,179.5,65,"subadult",0.0277279352783743,6.49352821958402,27.6552345704617,58,39.0909090909091,1.99918251389628,0.13545405982906,2.40416666666667,2.74027777777778,1.815,"2",9
"T85w",2020-12-18,2020-12-18 05:08:55,35.0673522949219,30.9160079956055,55,251.517096023811,14848.3934013948,61294.5377474807,414.25,189.038037520573,280,18.3333333333333,13.1845238095238,3.16036314248387,225.233333333333,113.366666666667,1,29732.7002092697,25195.9646903218,142.545454545455,141.266994150664,"wild",328,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,3,"winter",2020,NA,1010,"4",40,29,459.5,251,"subadult",0.251517096023811,14.8483934013948,61.2945377474807,66,47.4642857142857,29.7327002092697,2.37575757575758,3.75388888888889,1.88944444444444,4.66666666666667,"3",9
"T85w",2020-12-19,2020-12-19 05:09:58,35.0645141601562,30.912691116333,55,2528.88869869194,2888.7030932527,14374.6023476557,69,114.081841967364,40.2833333333333,12.7777777777778,11.9444444444444,0.817755635771096,365.333333333333,193.233333333333,2,4372.66484509407,2986.62529836455,1.83363636363636,7.02682506418111,"wild",254,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,4,"winter",2020,NA,373,"4",41,34,164.5,147,"subadult",2.52888869869194,2.8887030932527,14.3746023476557,46,43,4.37266484509407,0.0305606060606061,6.08888888888889,3.22055555555556,0.671388888888889,"4",9
"T85w",2020-12-20,2020-12-20 05:09:52,35.090015411377,30.9189796447754,55,17.8623132688137,60.2317930635077,724.918260983448,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,724.918260983448,0,0,0,"wild",311,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,5,"winter",2020,NA,116,"4",32,26,37.5,27,"subadult",0.0178623132688137,0.0602317930635077,0.724918260983448,-Inf,NA,0.724918260983448,0,Inf,Inf,0,"5",9
"T85w",2020-12-21,2020-12-21 05:11:02,35.0898780822754,30.9189624786377,47,2.43000125983598,96.521656203131,682.484051614837,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,682.484051614837,0,0,0,"wild",295,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,6,"winter",2020,NA,300,"4",27,22,30,9,"subadult",0.00243000125983598,0.096521656203131,0.682484051614837,-Inf,NA,0.682484051614837,0,Inf,Inf,0,"6",9
"T85w",2020-12-22,2020-12-22 05:10:59,35.0898590087891,30.9189414978027,28,5.77889319760876,43.1073356413176,343.047406063274,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,343.047406063274,0,0,0,"wild",295,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,7,"winter",2020,NA,342,"4",25,21,306,287,"subadult",0.00577889319760876,0.0431073356413176,0.343047406063274,-Inf,NA,0.343047406063274,0,Inf,Inf,0,"7",9
"T85w",2020-12-23,2020-12-23 05:11:42,35.0898628234863,30.9190235137939,28,39.0504217274562,39.0504217274562,353.358640603074,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,353.358640603074,0,0,0,"wild",295,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,8,"winter",2020,NA,368,"4",23,20.5,300.25,279.5,"subadult",0.0390504217274562,0.0390504217274562,0.353358640603074,-Inf,NA,0.353358640603074,0,Inf,Inf,0,"8",9
"T85w",2020-12-24,2020-12-24 05:32:08,35.0898132324219,30.918909072876,27,42.9192856167791,42.9192856167791,361.674027648636,NA,NA,0,-Inf,NA,NA,Inf,Inf,0,361.674027648636,0,0,0,"wild",295,"wild",3,NA,"wild","5","1",2020-12-15,2020-12-25,9,"winter",2020,NA,327,"4",23,19,305,286,"subadult",0.0429192856167791,0.0429192856167791,0.361674027648636,-Inf,NA,0.361674027648636,0,Inf,Inf,0,"9",9
"T86b",2021-11-29,2021-11-29 04:54:25,35.0745544433594,30.9132099151611,25,830.944886386627,1631.52389514058,11330.7029793048,57.4,48.2628221304971,139.7,13.0555555555556,9.77777777777778,3.07066969009677,355.283333333333,184.233333333333,1,3636.12403046375,2529.44463171403,27.94,57.0322861778017,"wild",215,"wild",4,NA,"wild","4","17",2021-11-29,2021-12-09,0,"winter",2021,NA,1259,"4",49,36,849,812,"subadult",0.830944886386627,1.63152389514058,11.3307029793048,47,35.2,3.63612403046375,0.465666666666667,5.92138888888889,3.07055555555556,2.32833333333333,"0",9
"T86b",2021-11-30,2021-11-30 04:55:51,35.0673294067383,30.9158267974854,29,65.559866610183,477.974490286023,2067.96088376318,0,NA,21.3,10.2777777777778,10.2777777777778,NA,415.566666666667,203.016666666667,1,1071.58056628946,390.630634951165,0.73448275862069,3.9553107031712,"wild",291,"wild",4,NA,"wild","4","17",2021-11-29,2021-12-09,1,"winter",2021,NA,219,"4",50,38,71,52,"subadult",0.065559866610183,0.477974490286023,2.06796088376318,37,37,1.07158056628946,0.0122413793103448,6.92611111111111,3.38361111111111,0.355,"1",9
"T86b",2021-12-01,2021-12-01 04:55:49,35.0713653564453,30.9185447692871,21,23223.5911431825,23229.1982696171,41240.4235759319,374,NA,60,18.6111111111111,18.6111111111111,NA,214.433333333333,403.25,1,4544.26910813873,9179.5712747288,2.85714285714286,13.0930734141595,"wild",302,"wild",4,NA,"wild","4","17",2021-11-29,2021-12-09,2,"winter",2021,NA,444,"4",35,32,264,256,"subadult",23.2235911431825,23.2291982696171,41.2404235759319,67,67,4.54426910813873,0.0476190476190476,3.57388888888889,6.72083333333333,1,"2",9
"T86b",2021-12-02,2021-12-02 04:57:41,34.824390411377,30.8291358947754,19,2071.57874865954,33708.823749513,110082.850657161,555.166666666667,439.591718288549,359.95,20.8333333333333,12.5694444444444,3.53181189847298,214.5,82.3333333333333,2,29287.0078900392,25787.6043439093,109.458771929825,91.7274874604961,"wild",518,"wild",4,NA,"wild","4","17",2021-11-29,2021-12-09,3,"winter",2021,NA,1082,"4",38,21,533,148,"subadult",2.07157874865954,33.708823749513,110.082850657161,75,45.25,29.2870078900392,1.82431286549708,3.575,1.37222222222222,5.99916666666667,"3",9
